population,population_definition,source,source_denominator_n,code_a,label_a,code_b,label_b,n11_both_present,n10_a_only,n01_b_only,n00_neither,jaccard,lift
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,cashout_laundering_service,Cash-out or laundering service,8,21,1,20,0.266667,1.532567
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,6,23,8,13,0.162162,0.738916
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,email_access_takeover,Email-access-enabled account takeover,5,24,2,19,0.16129,1.231527
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,29,0,21,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,fullz_identity_package,Fullz or identity package,19,10,5,16,0.558824,1.364943
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,jurisdiction_localisation,Jurisdiction-specific bank or account reference,11,18,2,19,0.354839,1.458886
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,mule_recruitment,Mule recruitment or account-holder solicitation,0,29,0,21,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,telegram_off_platform,Telegram or private-channel coordination reference,0,29,0,21,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,bank_log_sale,Compromised bank log sale or discussion,tutorial_training_recruitment,"Tutorial, guide, or training content",12,17,0,21,0.413793,1.724138
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,2,7,12,29,0.095238,0.793651
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,email_access_takeover,Email-access-enabled account takeover,0,9,7,34,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,9,0,41,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,fullz_identity_package,Fullz or identity package,4,5,20,21,0.137931,0.925926
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,jurisdiction_localisation,Jurisdiction-specific bank or account reference,2,7,11,30,0.1,0.854701
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,mule_recruitment,Mule recruitment or account-holder solicitation,0,9,0,41,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,telegram_off_platform,Telegram or private-channel coordination reference,0,9,0,41,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,cashout_laundering_service,Cash-out or laundering service,tutorial_training_recruitment,"Tutorial, guide, or training content",8,1,4,37,0.615385,3.703704
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,email_access_takeover,Email-access-enabled account takeover,2,12,5,31,0.105263,1.020408
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,14,0,36,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,fullz_identity_package,Fullz or identity package,6,8,18,18,0.1875,0.892857
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,jurisdiction_localisation,Jurisdiction-specific bank or account reference,4,10,9,27,0.173913,1.098901
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,mule_recruitment,Mule recruitment or account-holder solicitation,0,14,0,36,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,telegram_off_platform,Telegram or private-channel coordination reference,0,14,0,36,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,crypto_payment_or_conversion,Cryptocurrency payment or conversion reference,tutorial_training_recruitment,"Tutorial, guide, or training content",2,12,10,26,0.083333,0.595238
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,email_access_takeover,Email-access-enabled account takeover,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",0,7,0,43,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,email_access_takeover,Email-access-enabled account takeover,fullz_identity_package,Fullz or identity package,5,2,19,24,0.192308,1.488095
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,email_access_takeover,Email-access-enabled account takeover,jurisdiction_localisation,Jurisdiction-specific bank or account reference,3,4,10,33,0.176471,1.648352
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,email_access_takeover,Email-access-enabled account takeover,mule_recruitment,Mule recruitment or account-holder solicitation,0,7,0,43,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,email_access_takeover,Email-access-enabled account takeover,telegram_off_platform,Telegram or private-channel coordination reference,0,7,0,43,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,email_access_takeover,Email-access-enabled account takeover,tutorial_training_recruitment,"Tutorial, guide, or training content",0,7,12,31,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",fullz_identity_package,Fullz or identity package,0,0,24,26,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",jurisdiction_localisation,Jurisdiction-specific bank or account reference,0,0,13,37,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",mule_recruitment,Mule recruitment or account-holder solicitation,0,0,0,50,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",telegram_off_platform,Telegram or private-channel coordination reference,0,0,0,50,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,escrow_trust_reputation,"Escrow, trust, reputation, or scam-risk discourse",tutorial_training_recruitment,"Tutorial, guide, or training content",0,0,12,38,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,fullz_identity_package,Fullz or identity package,jurisdiction_localisation,Jurisdiction-specific bank or account reference,10,14,3,23,0.37037,1.602564
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,fullz_identity_package,Fullz or identity package,mule_recruitment,Mule recruitment or account-holder solicitation,0,24,0,26,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,fullz_identity_package,Fullz or identity package,telegram_off_platform,Telegram or private-channel coordination reference,0,24,0,26,0.0,0.0
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,fullz_identity_package,Fullz or identity package,tutorial_training_recruitment,"Tutorial, guide, or training content",8,16,4,22,0.285714,1.388889
exact_text_unique_sensitivity,One deterministic representative per combined-text SHA-256 value; sensitivity population only,10. Tor Shop,50,jurisdiction_localisation,Jurisdiction-specific bank or account reference,mule_recruitment,Mule recruitment or account-holder solicitation,0,13,0,37,0.0,0.0
